MOD17A2H.A2010081.h12v02.006.2015206152604.Psn_QC_500m,MOD17A2H,A2010081,Lat67.9979Lon-133.471Samp13Line13,2015206152604,Psn_QC_500m,97,105,97,97,97,97,97,97,97,97,97,97,97,97,105,97,97,105,97,97,97,97,97,97,97,97,97,97,105,105,97,97,97,97,97,97,97,97,97,97,97,97,97,105,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,105,105,97,97,97,105,97,97,97,97,97,97,105,105,105,97,97,97,97,97,97,97,97,97,105,105,105,255,105,105,97,97,97,97,97,97,105,105,105,105,105,97,97,97,97,97,97,97,97,105,105,105,105,105,97,97,97,97,97,97,105,105,105,105,105,105,97,97,97,97,105,97,97,105,105,105,105,105,105,105,97,105,105,105,105,105,105,105,105,105,97,105,105,105,105,105,105,105,105,105,97,105,97,105,105,105
MOD17A2H.A2010089.h12v02.006.2015206164036.Psn_QC_500m,MOD17A2H,A2010089,Lat67.9979Lon-133.471Samp13Line13,2015206164036,Psn_QC_500m,105,97,97,97,97,97,97,97,97,97,97,97,97,105,105,97,97,97,105,97,97,97,97,97,97,97,105,97,97,105,97,97,97,97,97,97,97,97,8,105,105,97,97,97,97,97,97,97,97,8,8,8,97,97,97,97,97,97,97,8,8,8,97,105,105,97,97,97,0,97,8,97,97,97,97,105,105,105,97,0,97,97,97,97,97,97,97,105,105,105,255,97,97,97,97,97,97,97,97,97,97,105,105,105,97,97,97,97,97,97,105,97,105,105,97,105,105,97,97,97,97,97,97,105,105,105,105,105,105,105,97,97,97,97,105,105,105,105,105,105,97,97,97,105,105,105,105,105,105,105,105,105,97,97,97,105,105,105,105,105,105,105,105,97,105,97,105,97,97
MOD17A2H.A2010097.h12v02.006.2015206175248.Psn_QC_500m,MOD17A2H,A2010097,Lat67.9979Lon-133.471Samp13Line13,2015206175248,Psn_QC_500m,105,97,97,105,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,105,105,105,97,97,97,105,97,97,97,97,105,105,105,97,105,105,97,97,97,97,97,97,97,105,97,97,97,97,97,97,97,97,97,105,97,97,97,97,97,97,97,97,97,97,97,105,97,105,105,97,97,97,97,97,97,97,97,105,97,105,105,255,97,97,97,97,97,97,97,97,105,105,97,97,105,97,97,97,97,97,97,97,97,97,105,105,105,97,97,97,97,97,97,105,97,105,105,97,97,97,97,97,97,97,105,105,105,105,105,105,105,97,97,105,105,105,105,105,105,105,105,105,105,105,97,105,105,105,105,105,105,105,105,105,105,97,97,105,97,105
MOD17A2H.A2010105.h12v02.006.2015207070751.Psn_QC_500m,MOD17A2H,A2010105,Lat67.9979Lon-133.471Samp13Line13,2015207070751,Psn_QC_500m,97,8,97,105,105,105,97,97,8,0,105,97,97,105,105,105,105,97,105,97,0,0,0,8,105,105,97,97,105,97,97,97,0,8,8,97,97,8,8,97,97,0,0,97,105,105,97,8,8,0,8,8,97,97,97,97,105,8,8,105,8,8,8,105,105,0,0,97,97,97,105,97,8,0,0,105,105,97,0,8,8,8,97,8,0,0,8,105,105,97,255,97,8,97,8,0,105,97,105,105,105,97,97,97,97,8,8,105,105,105,105,97,97,97,97,97,97,8,8,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,105,105,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
MOD17A2H.A2010113.h12v02.006.2015207195858.Psn_QC_500m,MOD17A2H,A2010113,Lat67.9979Lon-133.471Samp13Line13,2015207195858,Psn_QC_500m,16,16,0,16,16,16,0,0,0,0,0,0,0,16,16,16,16,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,16,0,0,0,0,16,0,16,0,0,0,16,0,0,0,0,0,0,16,16,16,0,8,0,16,0,0,0,16,16,16,0,0,16,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,16,16,255,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,16,16,16,8,0,0,0,0,0,0,0,0,0,0,8,8,0,16,0,0,0,0,16,16,16,8,0,0,8,8,0,0,16,0,16,16,0,0,8,0,16,16,16,0,0,0,16,0,0,8,0,16,16,0,0,0,0,0
MOD17A2H.A2010121.h12v02.006.2015208014411.Psn_QC_500m,MOD17A2H,A2010121,Lat67.9979Lon-133.471Samp13Line13,2015208014411,Psn_QC_500m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,16,0,0,0,255,0,0,0,0,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,16,0,0,0,0,0,16,0,16,0,16,16,0,0,0,8,8,0,0,0,0,0,0,0,0,0,16,0,16,16,0,0,0,0,0,0
MOD17A2H.A2010129.h12v02.006.2015208062825.Psn_QC_500m,MOD17A2H,A2010129,Lat67.9979Lon-133.471Samp13Line13,2015208062825,Psn_QC_500m,8,8,8,0,8,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,255,0,0,16,0,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,16,0,8,16,0,0,0,0,16,0,0,16,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,16,0,0,0,16,0,0,0,0,0,0,0,0,0
MOD17A2H.A2010137.h12v02.006.2015208112515.Psn_QC_500m,MOD17A2H,A2010137,Lat67.9979Lon-133.471Samp13Line13,2015208112515,Psn_QC_500m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,16,16,0,0,0,16,0,16,16,0,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,255,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,16,16,16,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,8,0,0,8,8,0,0,0,8
MOD17A2H.A2010145.h12v02.006.2015208164401.Psn_QC_500m,MOD17A2H,A2010145,Lat67.9979Lon-133.471Samp13Line13,2015208164401,Psn_QC_500m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,16,16,16,0,16,0,0,0,0,0,16,0,16,0,16,16,0,0
MOD17A2H.A2010153.h12v02.006.2015209002537.Psn_QC_500m,MOD17A2H,A2010153,Lat67.9979Lon-133.471Samp13Line13,2015209002537,Psn_QC_500m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOD17A2H.A2010161.h12v02.006.2015209033745.Psn_QC_500m,MOD17A2H,A2010161,Lat67.9979Lon-133.471Samp13Line13,2015209033745,Psn_QC_500m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOD17A2H.A2010169.h12v02.006.2015209060451.Psn_QC_500m,MOD17A2H,A2010169,Lat67.9979Lon-133.471Samp13Line13,2015209060451,Psn_QC_500m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOD17A2H.A2010177.h12v02.006.2015209084735.Psn_QC_500m,MOD17A2H,A2010177,Lat67.9979Lon-133.471Samp13Line13,2015209084735,Psn_QC_500m,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOD17A2H.A2010185.h12v02.006.2015209123358.Psn_QC_500m,MOD17A2H,A2010185,Lat67.9979Lon-133.471Samp13Line13,2015209123358,Psn_QC_500m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOD17A2H.A2010193.h12v02.006.2015209162315.Psn_QC_500m,MOD17A2H,A2010193,Lat67.9979Lon-133.471Samp13Line13,2015209162315,Psn_QC_500m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,0,16,16,16,0,0,0,65,0,0,0,65,65,16,0,0,0,0,65,8,65
MOD17A2H.A2010201.h12v02.006.2015209204130.Psn_QC_500m,MOD17A2H,A2010201,Lat67.9979Lon-133.471Samp13Line13,2015209204130,Psn_QC_500m,0,0,0,0,0,0,8,0,0,0,8,0,16,8,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,255,0,0,0,0,0,0,0,0,8,0,8,8,8,0,0,0,0,0,0,0,0,8,8,8,8,8,0,0,0,0,8,8,0,0,8,8,16,16,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,8,8,8,16,0,0,0,0,0,0,0,8,0,0,0,0,8,8,0,0,0,0
MOD17A2H.A2010209.h12v02.006.2015209232354.Psn_QC_500m,MOD17A2H,A2010209,Lat67.9979Lon-133.471Samp13Line13,2015209232354,Psn_QC_500m,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,16,16,16,16,16,16,16,16,16,16,16,0,16,16,16,16,16,16,16,16,16,0,0,0,0,16,255,16,16,16,16,16,16,0,0,0,0,16,0,16,16,16,16,16,16,16,0,16,0,0,16,16,16,16,16,16,16,16,16,16,16,16,0,0,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,16,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0
MOD17A2H.A2010217.h12v02.006.2015210025256.Psn_QC_500m,MOD17A2H,A2010217,Lat67.9979Lon-133.471Samp13Line13,2015210025256,Psn_QC_500m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOD17A2H.A2010225.h12v02.006.2015210054920.Psn_QC_500m,MOD17A2H,A2010225,Lat67.9979Lon-133.471Samp13Line13,2015210054920,Psn_QC_500m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOD17A2H.A2010233.h12v02.006.2015210163345.Psn_QC_500m,MOD17A2H,A2010233,Lat67.9979Lon-133.471Samp13Line13,2015210163345,Psn_QC_500m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,8,0,0,16,0,0,0,0,0,0,0,0,0,8,16,16,8,0,0,0,0,0,0,0,16,16,16,0,0,8,0,0,0,0,0,0,16,0,0,0,0,0,255,0,0,0,0,8,8,8,8,0,0,0,0,0,0,16,8,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOD17A2H.A2010241.h12v02.006.2015210191611.Psn_QC_500m,MOD17A2H,A2010241,Lat67.9979Lon-133.471Samp13Line13,2015210191611,Psn_QC_500m,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,8,8,0,0,0,0,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,0,0,16,16,0,0
MOD17A2H.A2010249.h12v02.006.2015210212612.Psn_QC_500m,MOD17A2H,A2010249,Lat67.9979Lon-133.471Samp13Line13,2015210212612,Psn_QC_500m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
