MODIS_Date_AYYYYDDD,date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2010001,2010-01-01,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2010009,2010-01-09,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2010017,2010-01-17,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2010025,2010-01-25,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2010033,2010-02-02,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2010041,2010-02-10,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2010049,2010-02-18,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2010057,2010-02-26,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2010065,2010-03-06,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2010073,2010-03-14,MOD17A2H,PsnNet_500m,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,126,1,0.79
A2010081,2010-03-22,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2010089,2010-03-30,MOD17A2H,PsnNet_500m,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,126,1,0.79
A2010097,2010-04-07,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2010105,2010-04-15,MOD17A2H,PsnNet_500m,0.0005,0.0013,0.0110,0.0008,0.0006,0.0000,0.0002,126,19,15.08
A2010113,2010-04-23,MOD17A2H,PsnNet_500m,0.0000,0.0133,0.8044,0.0133,0.0064,0.0000,0.0023,126,125,99.21
A2010121,2010-05-01,MOD17A2H,PsnNet_500m,0.0000,0.0030,0.1740,0.0030,0.0014,0.0000,0.0004,126,125,99.21
A2010129,2010-05-09,MOD17A2H,PsnNet_500m,0.0000,0.0068,0.4758,0.0068,0.0038,0.0000,0.0010,126,125,99.21
A2010137,2010-05-17,MOD17A2H,PsnNet_500m,0.0000,0.0217,1.4105,0.0217,0.0113,0.0000,0.0031,126,125,99.21
A2010145,2010-05-25,MOD17A2H,PsnNet_500m,0.0000,0.0494,3.1566,0.0494,0.0253,0.0000,0.0065,126,125,99.21
A2010153,2010-06-02,MOD17A2H,PsnNet_500m,0.0000,0.0483,3.4241,0.0483,0.0274,0.0000,0.0056,126,125,99.21
A2010161,2010-06-10,MOD17A2H,PsnNet_500m,0.0000,0.0378,2.6262,0.0378,0.0210,0.0000,0.0054,126,125,99.21
A2010169,2010-06-18,MOD17A2H,PsnNet_500m,0.0000,0.0631,4.6728,0.0631,0.0374,0.0001,0.0075,126,125,99.21
A2010177,2010-06-26,MOD17A2H,PsnNet_500m,0.0000,0.0591,4.1027,0.0591,0.0328,0.0001,0.0082,126,125,99.21
A2010185,2010-07-04,MOD17A2H,PsnNet_500m,0.0000,0.0617,4.3330,0.0617,0.0347,0.0001,0.0086,126,125,99.21
A2010193,2010-07-12,MOD17A2H,PsnNet_500m,0.0000,0.0429,2.9628,0.0429,0.0247,0.0001,0.0074,126,120,95.24
A2010201,2010-07-20,MOD17A2H,PsnNet_500m,0.0000,0.0426,2.7201,0.0426,0.0218,0.0000,0.0058,126,125,99.21
A2010209,2010-07-28,MOD17A2H,PsnNet_500m,0.0000,0.0475,3.1613,0.0475,0.0253,0.0001,0.0074,126,125,99.21
A2010217,2010-08-05,MOD17A2H,PsnNet_500m,0.0000,0.0431,2.9180,0.0431,0.0233,0.0000,0.0057,126,125,99.21
A2010225,2010-08-13,MOD17A2H,PsnNet_500m,0.0000,0.0468,3.7086,0.0468,0.0297,0.0000,0.0055,126,125,99.21
A2010233,2010-08-21,MOD17A2H,PsnNet_500m,0.0000,0.0203,1.2202,0.0203,0.0098,0.0000,0.0029,126,125,99.21
A2010241,2010-08-29,MOD17A2H,PsnNet_500m,0.0000,0.0192,1.5328,0.0192,0.0123,0.0000,0.0023,126,125,99.21
A2010249,2010-09-06,MOD17A2H,PsnNet_500m,0.0000,0.0131,1.0042,0.0131,0.0080,0.0000,0.0017,126,125,99.21
A2010257,2010-09-14,MOD17A2H,PsnNet_500m,0.0000,0.0062,0.3969,0.0062,0.0032,0.0000,0.0009,126,125,99.21
A2010265,2010-09-22,MOD17A2H,PsnNet_500m,0.0000,0.0020,0.0683,0.0020,0.0006,0.0000,0.0004,126,106,84.13
A2010273,2010-09-30,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2010281,2010-10-08,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2010289,2010-10-16,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2010297,2010-10-24,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2010305,2010-11-01,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2010313,2010-11-09,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2010321,2010-11-17,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2010329,2010-11-25,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2010337,2010-12-03,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2010345,2010-12-11,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2010353,2010-12-19,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2010361,2010-12-27,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2011001,2011-01-01,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2011009,2011-01-09,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2011017,2011-01-17,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2011025,2011-01-25,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2011033,2011-02-02,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2011041,2011-02-10,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2011049,2011-02-18,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2011057,2011-02-26,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2011065,2011-03-06,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2011073,2011-03-14,MOD17A2H,PsnNet_500m,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,126,3,2.38
A2011081,2011-03-22,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2011089,2011-03-30,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2011097,2011-04-07,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2011105,2011-04-15,MOD17A2H,PsnNet_500m,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,126,2,1.59
A2011113,2011-04-23,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
A2011121,2011-05-01,MOD17A2H,PsnNet_500m,,,,,,,,126,0,0.00
