MODIS_Date_AYYYYDDD,date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2010001,2010-01-01,MYD17A2H,Gpp_500m,,,,,,,,126,0,0.00
A2010009,2010-01-09,MYD17A2H,Gpp_500m,,,,,,,,126,0,0.00
A2010017,2010-01-17,MYD17A2H,Gpp_500m,,,,,,,,126,0,0.00
A2010025,2010-01-25,MYD17A2H,Gpp_500m,,,,,,,,126,0,0.00
A2010033,2010-02-02,MYD17A2H,Gpp_500m,,,,,,,,126,0,0.00
A2010041,2010-02-10,MYD17A2H,Gpp_500m,,,,,,,,126,0,0.00
A2010049,2010-02-18,MYD17A2H,Gpp_500m,,,,,,,,126,0,0.00
A2010057,2010-02-26,MYD17A2H,Gpp_500m,,,,,,,,126,0,0.00
A2010065,2010-03-06,MYD17A2H,Gpp_500m,,,,,,,,126,0,0.00
A2010073,2010-03-14,MYD17A2H,Gpp_500m,,,,,,,,126,0,0.00
A2010081,2010-03-22,MYD17A2H,Gpp_500m,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,126,3,2.38
A2010089,2010-03-30,MYD17A2H,Gpp_500m,,,,,,,,126,0,0.00
A2010097,2010-04-07,MYD17A2H,Gpp_500m,,,,,,,,126,0,0.00
A2010105,2010-04-15,MYD17A2H,Gpp_500m,0.0005,0.0017,0.0110,0.0012,0.0008,0.0000,0.0004,126,14,11.11
A2010113,2010-04-23,MYD17A2H,Gpp_500m,0.0000,0.0144,0.8275,0.0144,0.0066,0.0000,0.0024,126,125,99.21
A2010121,2010-05-01,MYD17A2H,Gpp_500m,0.0000,0.0036,0.2547,0.0036,0.0020,0.0000,0.0005,126,125,99.21
A2010129,2010-05-09,MYD17A2H,Gpp_500m,0.0000,0.0106,0.6234,0.0106,0.0050,0.0000,0.0014,126,125,99.21
