MYD17A2H.A2010081.h12v02.006.2015209055030.Psn_QC_500m,MYD17A2H,A2010081,Lat66.02545Lon-137.2459333Samp13Line13,2015209055030,Psn_QC_500m,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
MYD17A2H.A2010089.h12v02.006.2015209082726.Psn_QC_500m,MYD17A2H,A2010089,Lat66.02545Lon-137.2459333Samp13Line13,2015209082726,Psn_QC_500m,107,107,107,107,107,107,107,107,107,107,99,99,99,107,107,107,107,107,107,99,99,99,107,99,99,99,107,107,107,107,107,107,107,99,99,99,99,99,99,107,107,107,107,107,107,99,99,99,107,99,107,99,99,107,107,107,107,99,107,107,99,99,99,107,107,107,107,107,99,99,99,99,107,107,107,107,107,107,99,99,99,99,99,99,99,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,99,99,107,107,99,99,107,107,107,107,107,107,107,107,107,99,99,107,107,107,107,107,107,99,99,99,99,107,107,107,107,107,107,107,107,99,99,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,99,99,99,107,99
MYD17A2H.A2010097.h12v02.006.2015209115233.Psn_QC_500m,MYD17A2H,A2010097,Lat66.02545Lon-137.2459333Samp13Line13,2015209115233,Psn_QC_500m,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,99,107,107,99,99,99,99,107,107,107,107,107,99,99,99,99,99,99,99,99,107,107,99,99,107,107,107,99,99,99,107,99,99,99,107,107,107,107,107,107,107,107,107,99,107,107,107,107,107,107,107,107,107,107,107,99,99,107,99,107,107,107,107,107,107,107,107,107,107,107,107,107,99,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,99,107,107,107,107,107,107,99,107,107,107,107,107,107,107,107,99,99,107,107,107,107,107,107,107,107,107,107,107,99,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,99
MYD17A2H.A2010105.h12v02.006.2015209162515.Psn_QC_500m,MYD17A2H,A2010105,Lat66.02545Lon-137.2459333Samp13Line13,2015209162515,Psn_QC_500m,107,107,107,107,99,107,107,107,99,99,99,99,107,107,107,107,99,107,99,99,107,107,107,107,99,99,107,107,107,99,99,99,107,99,107,99,99,99,107,107,107,99,99,99,99,99,99,99,107,107,99,107,99,99,107,107,107,107,107,107,107,107,107,107,107,99,107,107,107,107,107,107,107,107,107,107,99,99,107,107,107,107,107,107,107,107,107,99,99,99,99,107,107,107,107,99,99,99,99,99,99,99,99,99,107,99,99,99,99,99,99,99,99,99,99,99,99,107,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
MYD17A2H.A2010113.h12v02.006.2015209210025.Psn_QC_500m,MYD17A2H,A2010113,Lat66.02545Lon-137.2459333Samp13Line13,2015209210025,Psn_QC_500m,2,2,2,2,2,2,10,2,2,18,18,18,18,2,2,2,2,2,2,18,18,18,10,18,18,10,2,2,2,2,2,2,2,2,10,18,18,10,2,2,2,2,2,2,10,18,10,10,10,10,10,10,2,2,18,18,2,18,18,18,18,10,10,10,2,2,2,2,2,18,18,10,10,10,10,10,2,10,2,2,18,2,10,10,10,10,10,10,10,10,10,18,10,10,10,10,10,2,10,10,10,2,2,10,10,10,10,10,10,10,10,10,10,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,10,10,18,2,2,10,10,10,10,10,10,2,10,18,2,2,2,10,10,10,10,2,10,10,18,18,18,18,18,10,10
MYD17A2H.A2010121.h12v02.006.2015209234518.Psn_QC_500m,MYD17A2H,A2010121,Lat66.02545Lon-137.2459333Samp13Line13,2015209234518,Psn_QC_500m,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18,2,18,2,2,2,2,2,2,2,2,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
MYD17A2H.A2010129.h12v02.006.2015210032339.Psn_QC_500m,MYD17A2H,A2010129,Lat66.02545Lon-137.2459333Samp13Line13,2015210032339,Psn_QC_500m,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
MYD17A2H.A2010137.h12v02.006.2015210060029.Psn_QC_500m,MYD17A2H,A2010137,Lat66.02545Lon-137.2459333Samp13Line13,2015210060029,Psn_QC_500m,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10
MYD17A2H.A2010145.h12v02.006.2015210090205.Psn_QC_500m,MYD17A2H,A2010145,Lat66.02545Lon-137.2459333Samp13Line13,2015210090205,Psn_QC_500m,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
MYD17A2H.A2010153.h12v02.006.2015210125239.Psn_QC_500m,MYD17A2H,A2010153,Lat66.02545Lon-137.2459333Samp13Line13,2015210125239,Psn_QC_500m,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,2,2,2,2,2,2,2,10,2,2,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
MYD17A2H.A2010161.h12v02.006.2015210161531.Psn_QC_500m,MYD17A2H,A2010161,Lat66.02545Lon-137.2459333Samp13Line13,2015210161531,Psn_QC_500m,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,10,2,2,2,2,18,18,2,2,2,2,2,2,2,2,18,18,18,2,2,2,2,2,2,2
MYD17A2H.A2010169.h12v02.006.2015210185555.Psn_QC_500m,MYD17A2H,A2010169,Lat66.02545Lon-137.2459333Samp13Line13,2015210185555,Psn_QC_500m,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,2,2,2,2,2,2,2,67,10,18,18,2,2,2,2,18,18,2,2,67,67,18,18,18
MYD17A2H.A2010177.h12v02.006.2015210210810.Psn_QC_500m,MYD17A2H,A2010177,Lat66.02545Lon-137.2459333Samp13Line13,2015210210810,Psn_QC_500m,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,67,2,2,2,10,2,2,2,2,2,2,67,67,67,2,18,10,10,2,10,67,18,18,2,2,10,2,2,2,2,2,2,2,2,10,10,10,10,10,2,2,2,2,2,2,2,18,10,2,2,2,2,2,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
MYD17A2H.A2010185.h12v02.006.2015210233906.Psn_QC_500m,MYD17A2H,A2010185,Lat66.02545Lon-137.2459333Samp13Line13,2015210233906,Psn_QC_500m,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,2,2,2,2,67,67,10,10,67,2,2,2,2,2,2,18,10,10,10,10,2,67,2,2,2,2,2,2,10,10,10,2,2,18,10,2,2,10,2,2,2,10,10,2,2,2,2,2,10,10,10,2,2,2,18,2,2,2,2,67,67,2,10,10,10,18,2,2,2,10,2,2,2,2,10,18,67,2,2,2,2,10,18,2,2,10,67,18,10,2,2,2,10,10,18,67,2,2,10,67,2,2,2,2,10,75,2,2,2,10,67,67,67,10,10,2,2,2,2,67,67,67,67,67,67,67,67,67,2,2,2,67,67,67,67,10,10,67,67
MYD17A2H.A2010193.h12v02.006.2015211021413.Psn_QC_500m,MYD17A2H,A2010193,Lat66.02545Lon-137.2459333Samp13Line13,2015211021413,Psn_QC_500m,2,2,75,75,2,2,2,10,2,2,2,2,2,75,75,2,2,2,2,2,75,75,99,10,10,10,2,2,2,2,2,2,75,10,2,2,2,67,67,2,2,2,2,2,75,67,67,75,67,67,107,10,2,2,2,75,10,10,67,2,2,2,2,2,2,75,75,75,2,2,2,2,2,2,2,2,75,107,75,75,2,2,10,2,2,75,10,10,2,10,10,2,2,2,10,75,75,75,75,2,2,2,67,2,75,75,10,75,75,10,10,10,10,10,10,75,67,107,107,10,2,10,10,75,75,107,75,10,2,2,2,10,10,10,75,75,75,2,2,2,2,2,10,10,10,10,75,75,67,67,2,2,2,10,10,10,10,10,75,75,107,107,10,10,2,2,2,2,75
MYD17A2H.A2010201.h12v02.006.2015211040800.Psn_QC_500m,MYD17A2H,A2010201,Lat66.02545Lon-137.2459333Samp13Line13,2015211040800,Psn_QC_500m,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
MYD17A2H.A2010209.h12v02.006.2015211061309.Psn_QC_500m,MYD17A2H,A2010209,Lat66.02545Lon-137.2459333Samp13Line13,2015211061309,Psn_QC_500m,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,2,2,2,10,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,2,2,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,2,2,2,2,2,2,2
MYD17A2H.A2010217.h12v02.006.2015211080316.Psn_QC_500m,MYD17A2H,A2010217,Lat66.02545Lon-137.2459333Samp13Line13,2015211080316,Psn_QC_500m,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
MYD17A2H.A2010225.h12v02.006.2015211090946.Psn_QC_500m,MYD17A2H,A2010225,Lat66.02545Lon-137.2459333Samp13Line13,2015211090946,Psn_QC_500m,2,2,2,2,2,2,2,10,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,10,10,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
MYD17A2H.A2010233.h12v02.006.2015211100426.Psn_QC_500m,MYD17A2H,A2010233,Lat66.02545Lon-137.2459333Samp13Line13,2015211100426,Psn_QC_500m,2,10,10,2,2,2,2,2,2,2,2,2,2,10,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18,2,2,2,2,2,2,2,10,10,2,2,10,2,2,99,10,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,2,2,2,2,2,10,10,10,2,2,2,2,2,2,10,10,2,2,2,2,2,10,10,2,2,10,18,18,10,2,10,18,10,2,2,2,2,2,18,10,2,18,18,10,2,2,2,2,2,2,2,99,10,10,10,2,2,2,2,2,2,10,2,10,10,10,10,2,2,2,2,2,2,2,10,2,18,2,2,2,2,2,2,2,2,2,2,2,18,18,2,2,2,2,2,2,2,2,2,2,2,2,10
MYD17A2H.A2010241.h12v02.006.2015211105526.Psn_QC_500m,MYD17A2H,A2010241,Lat66.02545Lon-137.2459333Samp13Line13,2015211105526,Psn_QC_500m,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
MYD17A2H.A2010249.h12v02.006.2015211114104.Psn_QC_500m,MYD17A2H,A2010249,Lat66.02545Lon-137.2459333Samp13Line13,2015211114104,Psn_QC_500m,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18,2,2,2,2,2,2,2,2,2,2,18,18,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,2,2,2,2,2,2,2
